,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
9256,Batista Campos,-1.457505216751502,-48.48808768168235,Fox Vídeo,-1.4583366453761324,-48.48830156884048,Video Store
9257,Batista Campos,-1.457505216751502,-48.48808768168235,Doceria Tudo Bolo,-1.4586469267278313,-48.487362885353306,Dessert Shop
9258,Batista Campos,-1.457505216751502,-48.48808768168235,Café FOX,-1.458327367237465,-48.48832752883248,Café
9259,Batista Campos,-1.457505216751502,-48.48808768168235,Sushi Ruy Barbosa,-1.457779585594658,-48.4865369873868,Sushi Restaurant
9260,Batista Campos,-1.457505216751502,-48.48808768168235,Teatro Margarida Schivasappa,-1.4567956230593981,-48.486127891753185,Theater
9261,Batista Campos,-1.457505216751502,-48.48808768168235,Catarina Café & Bistrô,-1.458543787164186,-48.48795049942374,Café
9262,Batista Campos,-1.457505216751502,-48.48808768168235,Restô Privilege,-1.4592162037423335,-48.48933638107325,French Restaurant
9263,Batista Campos,-1.457505216751502,-48.48808768168235,Sapatilhas,-1.4572440353187988,-48.487079992355504,Sporting Goods Shop
9264,Batista Campos,-1.457505216751502,-48.48808768168235,Pé Saudavel,-1.4559347561570468,-48.48761183998013,Spa
9265,Batista Campos,-1.457505216751502,-48.48808768168235,Famiglia Sicilia,-1.457121558696931,-48.48579214240399,Italian Restaurant
9266,Batista Campos,-1.457505216751502,-48.48808768168235,Paris Bistrô,-1.4560309913866323,-48.48756262634966,French Restaurant
9267,Batista Campos,-1.457505216751502,-48.48808768168235,Cosanostra Café,-1.4551029772024215,-48.48826605072489,Pub
9268,Batista Campos,-1.457505216751502,-48.48808768168235,Pet Stop,-1.4577939364641157,-48.48854258234504,Pet Store
9269,Batista Campos,-1.457505216751502,-48.48808768168235,Fundação Cultural do Pará Tancredo Neves (Centur),-1.4564391674962047,-48.48639555982981,Art Gallery
9270,Batista Campos,-1.457505216751502,-48.48808768168235,Subway,-1.4586777820329504,-48.48961064141742,Diner
9271,Batista Campos,-1.457505216751502,-48.48808768168235,Na Figueredo,-1.4559369783865401,-48.488327372801535,Clothing Store
9272,Batista Campos,-1.457505216751502,-48.48808768168235,Só Flores,-1.4558250109541764,-48.486938714553254,Flower Shop
9273,Batista Campos,-1.457505216751502,-48.48808768168235,Tacacá do Renato,-1.4600700383287235,-48.488598812443755,Northern Brazilian Restaurant
9274,Batista Campos,-1.457505216751502,-48.48808768168235,Studio Vip Personal Trainer,-1.4560886254549288,-48.4890458903021,Gym
9275,Batista Campos,-1.457505216751502,-48.48808768168235,Cine Líbero Luxardo,-1.4562981551603047,-48.48609951614046,Indie Movie Theater
9276,Batista Campos,-1.457505216751502,-48.48808768168235,Tipití Cozinha Regional,-1.4585795799776904,-48.48623059135467,Brazilian Restaurant
9277,Batista Campos,-1.457505216751502,-48.48808768168235,Praça Batista Campos,-1.459791479637192,-48.49011121141598,Plaza
9278,Batista Campos,-1.457505216751502,-48.48808768168235,iPhoneBel,-1.455671233583824,-48.48974448563356,Mobile Phone Shop
9279,Batista Campos,-1.457505216751502,-48.48808768168235,Radisson Hotel Maiorana Belem,-1.4548081818241818,-48.48908133929315,Hotel
9280,Batista Campos,-1.457505216751502,-48.48808768168235,San Tito,-1.4545829946423103,-48.48768488859699,Brazilian Restaurant
9281,Batista Campos,-1.457505216751502,-48.48808768168235,Praça do Horto,-1.4583806516928168,-48.48699189622882,Plaza
9282,Batista Campos,-1.457505216751502,-48.48808768168235,Sorveteria Cairu,-1.4589343418421068,-48.490914323068054,Ice Cream Shop
9283,Batista Campos,-1.457505216751502,-48.48808768168235,Mango Culinária Saudável,-1.4545628971477664,-48.48663644235844,Gluten-free Restaurant
9284,Batista Campos,-1.457505216751502,-48.48808768168235,Sushi Bar Kahori,-1.460372237634169,-48.48852434094933,Japanese Restaurant
9285,Batista Campos,-1.457505216751502,-48.48808768168235,Churrascaria Tucuruvi,-1.4581378711078545,-48.48755254449016,BBQ Joint
9286,Batista Campos,-1.457505216751502,-48.48808768168235,DiCasa,-1.456237898876868,-48.48805608418534,Design Studio
9287,Batista Campos,-1.457505216751502,-48.48808768168235,"Livraria Internacional, SBS.",-1.457394790280363,-48.48823145406887,College Bookstore
9288,Batista Campos,-1.457505216751502,-48.48808768168235,Mamutz Sucos e Naturais,-1.4603801322429728,-48.488375287476075,Juice Bar
9289,Batista Campos,-1.457505216751502,-48.48808768168235,Uata?,-1.4610679,-48.488068,Burger Joint
9290,Batista Campos,-1.457505216751502,-48.48808768168235,The Premium Steaks,-1.4547198859566195,-48.48934448528641,Gastropub
9291,Batista Campos,-1.457505216751502,-48.48808768168235,Hot do Cícero,-1.4550657376037672,-48.485741445428175,Hot Dog Joint
9292,Batista Campos,-1.457505216751502,-48.48808768168235,Cantina Italiana,-1.4542562745554026,-48.48835443529526,Italian Restaurant
9293,Batista Campos,-1.457505216751502,-48.48808768168235,LL Imports,-1.4593112046773262,-48.48854909100238,Clothing Store
9294,Batista Campos,-1.457505216751502,-48.48808768168235,Beto Grill,-1.4580446494571984,-48.488058516247456,Brazilian Restaurant
9295,Batista Campos,-1.457505216751502,-48.48808768168235,Beto Salomão Restaurante,-1.45805981689518,-48.488085907066484,Buffet
9296,Batista Campos,-1.457505216751502,-48.48808768168235,Café com Arte,-1.4541375499909734,-48.48673739853548,Nightclub
9297,Batista Campos,-1.457505216751502,-48.48808768168235,Pet Shop Cão Beleza,-1.4551014978916372,-48.48948635794414,Pet Store
9298,Batista Campos,-1.457505216751502,-48.48808768168235,Ice Bode,-1.4612364420697603,-48.488036685563515,Ice Cream Shop
9299,Batista Campos,-1.457505216751502,-48.48808768168235,Suprema,-1.4557219888906094,-48.48543205428169,Bakery
9300,Batista Campos,-1.457505216751502,-48.48808768168235,Tia Maria Doceria,-1.4535939701831584,-48.48860716650234,Dessert Shop
9301,Batista Campos,-1.457505216751502,-48.48808768168235,Confraria do Horto,-1.4575715058207503,-48.48703968166999,Bar
9302,Batista Campos,-1.457505216751502,-48.48808768168235,Tapioca Mosqueirense e Comidas Típicas de Mosqueiro,-1.4594456731672159,-48.48915307610191,Brazilian Restaurant
9303,Batista Campos,-1.457505216751502,-48.48808768168235,Dom Giuseppe,-1.4571583289287233,-48.48580483947242,Italian Restaurant
9304,Batista Campos,-1.457505216751502,-48.48808768168235,Veropinha Boteco Gastronômico,-1.4607625,-48.489376,Theme Restaurant
9305,Batista Campos,-1.4597328999999999,-48.485656025,Luiza Duarte Academia,-1.458669092888693,-48.486853541268275,Gym
9306,Batista Campos,-1.4597328999999999,-48.485656025,Doceria Tudo Bolo,-1.4586469267278313,-48.487362885353306,Dessert Shop
9307,Batista Campos,-1.4597328999999999,-48.485656025,Sushi Ruy Barbosa,-1.457779585594658,-48.4865369873868,Sushi Restaurant
9308,Batista Campos,-1.4597328999999999,-48.485656025,Tipití Cozinha Regional,-1.4585795799776904,-48.48623059135467,Brazilian Restaurant
9309,Batista Campos,-1.4597328999999999,-48.485656025,Famiglia Sicilia,-1.457121558696931,-48.48579214240399,Italian Restaurant
9310,Batista Campos,-1.4597328999999999,-48.485656025,Uata?,-1.4610679,-48.488068,Burger Joint
9311,Batista Campos,-1.4597328999999999,-48.485656025,Catarina Café & Bistrô,-1.458543787164186,-48.48795049942374,Café
9312,Batista Campos,-1.4597328999999999,-48.485656025,Teatro Margarida Schivasappa,-1.4567956230593981,-48.486127891753185,Theater
9313,Batista Campos,-1.4597328999999999,-48.485656025,Fox Vídeo,-1.4583366453761324,-48.48830156884048,Video Store
9314,Batista Campos,-1.4597328999999999,-48.485656025,Café FOX,-1.458327367237465,-48.48832752883248,Café
9315,Batista Campos,-1.4597328999999999,-48.485656025,Tacacá do Renato,-1.4600700383287235,-48.488598812443755,Northern Brazilian Restaurant
9316,Batista Campos,-1.4597328999999999,-48.485656025,Ice Bode,-1.4612364420697603,-48.488036685563515,Ice Cream Shop
9317,Batista Campos,-1.4597328999999999,-48.485656025,Panificadora e Confeitaria Sagres,-1.4623623386704434,-48.487263971842985,Bakery
9318,Batista Campos,-1.4597328999999999,-48.485656025,Sapatilhas,-1.4572440353187988,-48.487079992355504,Sporting Goods Shop
9319,Batista Campos,-1.4597328999999999,-48.485656025,Sushi Bar Kahori,-1.460372237634169,-48.48852434094933,Japanese Restaurant
9320,Batista Campos,-1.4597328999999999,-48.485656025,Mamutz Sucos e Naturais,-1.4603801322429728,-48.488375287476075,Juice Bar
9321,Batista Campos,-1.4597328999999999,-48.485656025,Restô Privilege,-1.4592162037423335,-48.48933638107325,French Restaurant
9322,Batista Campos,-1.4597328999999999,-48.485656025,Cine Líbero Luxardo,-1.4562981551603047,-48.48609951614046,Indie Movie Theater
9323,Batista Campos,-1.4597328999999999,-48.485656025,Fundação Cultural do Pará Tancredo Neves (Centur),-1.4564391674962047,-48.48639555982981,Art Gallery
9324,Batista Campos,-1.4597328999999999,-48.485656025,Espaço Cultural Woodstock,-1.4570602435431366,-48.483600873816336,Beer Bar
9325,Batista Campos,-1.4597328999999999,-48.485656025,Pet Stop,-1.4577939364641157,-48.48854258234504,Pet Store
9326,Batista Campos,-1.4597328999999999,-48.485656025,Esbelto Academia,-1.462218447895179,-48.488210153678985,Gym
9327,Batista Campos,-1.4597328999999999,-48.485656025,Churrascaria Tucuruvi,-1.4581378711078545,-48.48755254449016,BBQ Joint
9328,Batista Campos,-1.4597328999999999,-48.485656025,Tapioquinha de Mosqueiro,-1.4615889611129136,-48.48837882625495,Breakfast Spot
9329,Batista Campos,-1.4597328999999999,-48.485656025,Praça Batista Campos,-1.459791479637192,-48.49011121141598,Plaza
9330,Batista Campos,-1.4597328999999999,-48.485656025,Veropinha Boteco Gastronômico,-1.4607625,-48.489376,Theme Restaurant
9331,Batista Campos,-1.4597328999999999,-48.485656025,Studio New Pilates,-1.456492472143674,-48.48532492839166,Gym / Fitness Center
9332,Batista Campos,-1.4597328999999999,-48.485656025,Pixito,-1.4602684551739171,-48.488412021859496,BBQ Joint
9333,Batista Campos,-1.4597328999999999,-48.485656025,Up Fit Academia,-1.4630737548590818,-48.487957805975455,Gymnastics Gym
9334,Batista Campos,-1.4597328999999999,-48.485656025,Subway,-1.4586777820329504,-48.48961064141742,Diner
9335,Batista Campos,-1.4597328999999999,-48.485656025,Só Flores,-1.4558250109541764,-48.486938714553254,Flower Shop
9336,Batista Campos,-1.4597328999999999,-48.485656025,EVS Herbalife,-1.460887743674662,-48.48936316849833,Juice Bar
9337,Batista Campos,-1.4597328999999999,-48.485656025,Suprema,-1.4557219888906094,-48.48543205428169,Bakery
9338,Batista Campos,-1.4597328999999999,-48.485656025,Sushi Boulevard,-1.461408867791891,-48.48823017596131,Sushi Restaurant
9339,Batista Campos,-1.4597328999999999,-48.485656025,Tapioca Mosqueirense e Comidas Típicas de Mosqueiro,-1.4594456731672159,-48.48915307610191,Brazilian Restaurant
9340,Batista Campos,-1.4597328999999999,-48.485656025,Star Pet,-1.460599142791894,-48.48954493765657,Pet Store
9341,Batista Campos,-1.4597328999999999,-48.485656025,DiCasa,-1.456237898876868,-48.48805608418534,Design Studio
9342,Batista Campos,-1.4597328999999999,-48.485656025,Espaco Vida Saudavel,-1.4622705594760128,-48.488705301053834,Restaurant
9343,Batista Campos,-1.4597328999999999,-48.485656025,Bob's,-1.461190560838633,-48.489727375307034,Fast Food Restaurant
9344,Batista Campos,-1.4597328999999999,-48.485656025,Varanda Bar e Restaurante,-1.4613723048993752,-48.48824146503455,Bar
9345,Batista Campos,-1.4597328999999999,-48.485656025,Viva Fitness (Batista Campos,-1.4613681804284835,-48.48965949116355,Gym / Fitness Center
9346,Batista Campos,-1.4597328999999999,-48.485656025,Feira da Batista Campos,-1.4566777793795886,-48.48889641497258,Pedestrian Plaza
9347,Batista Campos,-1.4597328999999999,-48.485656025,Drogasil,-1.462282,-48.4872,Drugstore
9348,Batista Campos,-1.4597328999999999,-48.485656025,Farmácia Pague Menos,-1.4602129539575208,-48.488563735675925,Pharmacy
9349,Batista Campos,-1.4597328999999999,-48.485656025,Doceria Doce Feitiço,-1.4617343273089831,-48.48850027545199,Snack Place
9350,Batista Campos,-1.4597328999999999,-48.485656025,Big Ben Pariquis/Padre Eutiqueo,-1.4617687096759604,-48.48872482734136,Pharmacy
9351,Batista Campos,-1.4597328999999999,-48.485656025,Supermercados Líder,-1.4636414124645045,-48.48432262230381,Supermarket
9352,Batista Campos,-1.4597328999999999,-48.485656025,Extrafarma,-1.4617951548503958,-48.48859141987954,Pharmacy
9353,Batista Campos,-1.4597328999999999,-48.485656025,Lojas Americanas,-1.4618521928787231,-48.48899841308594,Department Store
9354,Nazaré,-1.4554031749999998,-48.4909621,Radisson Hotel Maiorana Belem,-1.4548081818241818,-48.48908133929315,Hotel
9355,Nazaré,-1.4554031749999998,-48.4909621,Mimi Shoe,-1.4553084800961082,-48.491302357944804,Shoe Store
9356,Nazaré,-1.4554031749999998,-48.4909621,iPhoneBel,-1.455671233583824,-48.48974448563356,Mobile Phone Shop
9357,Nazaré,-1.4554031749999998,-48.4909621,The Premium Steaks,-1.4547198859566195,-48.48934448528641,Gastropub
9358,Nazaré,-1.4554031749999998,-48.4909621,Cosanostra Café,-1.4551029772024215,-48.48826605072489,Pub
9359,Nazaré,-1.4554031749999998,-48.4909621,Studio Pub,-1.4575430450633464,-48.492558844797124,Pub
9360,Nazaré,-1.4554031749999998,-48.4909621,Grand Cru Belém,-1.4554879960557592,-48.49118878547529,Wine Bar
9361,Nazaré,-1.4554031749999998,-48.4909621,Praça da Sereia,-1.4545991057360448,-48.49328022642207,Plaza
9362,Nazaré,-1.4554031749999998,-48.4909621,Studio Vip Personal Trainer,-1.4560886254549288,-48.4890458903021,Gym
9363,Nazaré,-1.4554031749999998,-48.4909621,Casa da Linguagem,-1.4536759636169776,-48.49246825135718,Historic Site
9364,Nazaré,-1.4554031749999998,-48.4909621,Tia Maria Doceria,-1.4535939701831584,-48.48860716650234,Dessert Shop
9365,Nazaré,-1.4554031749999998,-48.4909621,Cantina Italiana,-1.4542562745554026,-48.48835443529526,Italian Restaurant
9366,Nazaré,-1.4554031749999998,-48.4909621,San Tito,-1.4545829946423103,-48.48768488859699,Brazilian Restaurant
9367,Nazaré,-1.4554031749999998,-48.4909621,Sorveteria Cairu,-1.4589343418421068,-48.490914323068054,Ice Cream Shop
9368,Nazaré,-1.4554031749999998,-48.4909621,Bistrô Belém,-1.4570259632510567,-48.49328208395764,Bistro
9369,Nazaré,-1.4554031749999998,-48.4909621,Binos Camisetas,-1.4548647871867497,-48.493444533707425,Clothing Store
9370,Nazaré,-1.4554031749999998,-48.4909621,Na Figueredo,-1.4559369783865401,-48.488327372801535,Clothing Store
9371,Nazaré,-1.4554031749999998,-48.4909621,Theatro da Paz,-1.453109143817648,-48.49388489096176,Theater
9372,Nazaré,-1.4554031749999998,-48.4909621,Cozinha de Bistrô,-1.4551058049135903,-48.494470664195234,French Restaurant
9373,Nazaré,-1.4554031749999998,-48.4909621,Delicidade,-1.4553520593821279,-48.48998457281128,Deli / Bodega
9374,Nazaré,-1.4554031749999998,-48.4909621,Cinema Olympia,-1.4538422437029015,-48.49338204424687,Movie Theater
9375,Nazaré,-1.4554031749999998,-48.4909621,Pé Saudavel,-1.4559347561570468,-48.48761183998013,Spa
9376,Nazaré,-1.4554031749999998,-48.4909621,BodyTech,-1.451690311974903,-48.492223163267816,Gym / Fitness Center
9377,Nazaré,-1.4554031749999998,-48.4909621,Café FOX,-1.458327367237465,-48.48832752883248,Café
9378,Nazaré,-1.4554031749999998,-48.4909621,Fox Vídeo,-1.4583366453761324,-48.48830156884048,Video Store
9379,Nazaré,-1.4554031749999998,-48.4909621,Pet Stop,-1.4577939364641157,-48.48854258234504,Pet Store
9380,Nazaré,-1.4554031749999998,-48.4909621,Paris Bistrô,-1.4560309913866323,-48.48756262634966,French Restaurant
9381,Nazaré,-1.4554031749999998,-48.4909621,Praça Barão do Rio Branco,-1.4556016041835889,-48.494290100870884,Plaza
9382,Nazaré,-1.4554031749999998,-48.4909621,Subway,-1.4586777820329504,-48.48961064141742,Diner
9383,Nazaré,-1.4554031749999998,-48.4909621,Equilibrium - Estética e Bem estar.,-1.4544108427579896,-48.488058453885834,Spa
9384,Nazaré,-1.4554031749999998,-48.4909621,Restô Privilege,-1.4592162037423335,-48.48933638107325,French Restaurant
9385,Nazaré,-1.4554031749999998,-48.4909621,Praça Batista Campos,-1.459791479637192,-48.49011121141598,Plaza
9386,Nazaré,-1.4554031749999998,-48.4909621,Boteco 1907,-1.4572342043423803,-48.493129461860846,Dive Bar
9387,Nazaré,-1.4554031749999998,-48.4909621,Sobrancelhas Desing,-1.4513033414923906,-48.48993366336732,Health & Beauty Service
9388,Nazaré,-1.4554031749999998,-48.4909621,Mango Culinária Saudável,-1.4545628971477664,-48.48663644235844,Gluten-free Restaurant
9389,Nazaré,-1.4554031749999998,-48.4909621,Eti Mariqueti,-1.4543779159181234,-48.487924347921336,Dessert Shop
9390,Nazaré,-1.4554031749999998,-48.4909621,Bar do Parque,-1.453141779015902,-48.49415987815186,Historic Site
9391,Nazaré,-1.4554031749999998,-48.4909621,Catarina Café & Bistrô,-1.458543787164186,-48.48795049942374,Café
9392,Nazaré,-1.4554031749999998,-48.4909621,Cases 4 You,-1.4548146720742685,-48.48800849975893,Miscellaneous Shop
9393,Nazaré,-1.4554031749999998,-48.4909621,Só Flores,-1.4558250109541764,-48.486938714553254,Flower Shop
9394,Nazaré,-1.4554031749999998,-48.4909621,Centro Cultural Atores em Cena,-1.452771685984026,-48.48858329448193,Theater
9395,Nazaré,-1.4554031749999998,-48.4909621,"Mania Geek — Games, Camisas e objetos Nerds",-1.4574008262710276,-48.49407226324374,Video Game Store
9396,Nazaré,-1.4554031749999998,-48.4909621,Sapatilhas,-1.4572440353187988,-48.487079992355504,Sporting Goods Shop
9397,Nazaré,-1.4554031749999998,-48.4909621,Smart Fit,-1.457846998028193,-48.494638394274915,Gym / Fitness Center
9398,Nazaré,-1.4554031749999998,-48.4909621,_Ôvibe,-1.454057884500948,-48.4887190923015,Hostel
9399,Nazaré,-1.4554031749999998,-48.4909621,Café com Arte,-1.4541375499909734,-48.48673739853548,Nightclub
9400,Nazaré,-1.4554031749999998,-48.4909621,DiCasa,-1.456237898876868,-48.48805608418534,Design Studio
9401,Nazaré,-1.4554031749999998,-48.4909621,Espaço Bless,-1.4590498157009475,-48.492794036865234,Bookstore
9402,Nazaré,-1.4554031749999998,-48.4909621,Sala De Musculacao Body Tech,-1.4517061950634191,-48.492175973062125,Gym
9403,Nazaré,-1.4554031749999998,-48.4909621,Cia Paulista Gourmet,-1.4543011945842685,-48.4883672733301,Pizza Place
9404,Nazaré,-1.4550400166666666,-48.48914958333334,San Tito,-1.4545829946423103,-48.48768488859699,Brazilian Restaurant
9405,Nazaré,-1.4550400166666666,-48.48914958333334,Cosanostra Café,-1.4551029772024215,-48.48826605072489,Pub
9406,Nazaré,-1.4550400166666666,-48.48914958333334,Tia Maria Doceria,-1.4535939701831584,-48.48860716650234,Dessert Shop
9407,Nazaré,-1.4550400166666666,-48.48914958333334,Radisson Hotel Maiorana Belem,-1.4548081818241818,-48.48908133929315,Hotel
9408,Nazaré,-1.4550400166666666,-48.48914958333334,iPhoneBel,-1.455671233583824,-48.48974448563356,Mobile Phone Shop
9409,Nazaré,-1.4550400166666666,-48.48914958333334,Cantina Italiana,-1.4542562745554026,-48.48835443529526,Italian Restaurant
9410,Nazaré,-1.4550400166666666,-48.48914958333334,Pé Saudavel,-1.4559347561570468,-48.48761183998013,Spa
